"","X","species","SVL","count","abu_cat","lat.range","maxGCD_extant","mean_lat","min_lat","Red.List.status","Order","Family","Genus","hab.cat"
"158",158,"Arthroleptides martiensseni",65.2975866282498,NA,3,0.41090228600001,0,-5.83500991700582,-4.63068178048357,"EN","ANURA","PETROPEDETIDAE","Arthroleptides","highlow"
"159",159,"Arthroleptides yakusini",70.5050677618245,NA,3,3.06019525400001,400.315747510062,-8.14323424540336,-8.07051465632394,"EN","ANURA","PETROPEDETIDAE","Arthroleptides","highlow"
"160",160,"Arthroleptis adelphus",33.0948094266001,68,3,7.328349828,1025.9353938561,1.45113168456414,-1.12641850788146,"LC","ANURA","ARTHROLEPTIDAE","Arthroleptis",NA
"161",161,"Arthroleptis adolfifriederici",36.90086324092,NA,4,2.82986516400001,401.252239761709,-1.57578048978686,-3.17229271855205,"LC","ANURA","ARTHROLEPTIDAE","Arthroleptis",NA
"162",162,"Arthroleptis affinis",36.4038042896381,NA,4,5.57103955399998,156.572398653226,-7.77013163985685,-9.55088404504582,"LC","ANURA","ARTHROLEPTIDAE","Arthroleptis","low"
"163",163,"Arthroleptis brevipes",29.077365805828,NA,3,0.0532256509999911,111.323871569685,7.38294028985004,8.15056888969615,"DD","ANURA","ARTHROLEPTIDAE","Arthroleptis",NA
"164",164,"Arthroleptis crusculum",19.9914910865994,NA,4,1.89595014700001,398.668320738497,8.07085824849558,7.98997791936621,"NT","ANURA","ARTHROLEPTIDAE","Arthroleptis","low"
"165",165,"Arthroleptis fichika",13.8907832326181,NA,NA,0.0651389810000182,110.900239936253,-4.359301982373,-5.7482612718828,"EN","ANURA","ARTHROLEPTIDAE","Arthroleptis",NA
"166",166,"Arthroleptis francei",34.3693790185312,NA,3,0.725013577000027,241.708496684301,-16.6353771077033,-15.1516967927478,"VU","ANURA","ARTHROLEPTIDAE","Arthroleptis",NA
"167",167,"Arthroleptis hematogaster",15.5975513414433,NA,NA,2.38844414199997,222.647743139386,-4.81650122392923,-4.7890013391152,"DD","ANURA","ARTHROLEPTIDAE","Arthroleptis",NA
"168",168,"Arthroleptis kidogo",14.0024529139185,NA,3,0.0848323019999953,0.000134414476389852,-5.46625429744936,-6.72303114170209,"CR","ANURA","ARTHROLEPTIDAE","Arthroleptis",NA
"169",169,"Arthroleptis lameerei",27.71952570925,NA,3,10.474382976,1932.5869723267,-8.28187645220952,-14.536262231078,"LC","ANURA","ARTHROLEPTIDAE","Arthroleptis",NA
"170",170,"Arthroleptis langeri",16.2018064401066,NA,NA,0.0359719809999888,9.50453877449036e-05,7.5889161801418,7.27240267103538,"DD","ANURA","ARTHROLEPTIDAE","Arthroleptis",NA
"171",171,"Arthroleptis nikeae",54.0493370887125,NA,1,0.0109217680000029,9.50453877449036e-05,-7.25953705203409,-7.57135437387973,"CR","ANURA","ARTHROLEPTIDAE","Arthroleptis",NA
"172",172,"Arthroleptis nimbaensis",19.2536933018267,NA,NA,0.0914004290000321,0,8.19379600636231,7.97151522841305,"DD","ANURA","ARTHROLEPTIDAE","Arthroleptis",NA
"173",173,"Arthroleptis nlonakoensis",19.30452943807,NA,NA,0.0232663870000351,9.50453877449036e-05,4.48349445409274,4.28233016552404,"DD","ANURA","ARTHROLEPTIDAE","Arthroleptis","highlow"
"174",174,"Arthroleptis palava",25.1922114183987,NA,NA,1.53915735700002,349.996391039944,6.41625979367147,5.45142087288201,"LC","ANURA","ARTHROLEPTIDAE","Arthroleptis",NA
"175",175,"Arthroleptis poecilonotus",31.0073637562897,NA,3,16.503680612,5223.45025261529,6.19956639430932,-4.22707555387169,"LC","ANURA","ARTHROLEPTIDAE","Arthroleptis",NA
"176",176,"Arthroleptis pyrrhoscelis",19.3157205530815,NA,3,3.08816719199996,333.97161470908,-3.12808492826852,-4.62626552164555,"LC","ANURA","ARTHROLEPTIDAE","Arthroleptis","low"
"177",177,"Arthroleptis reichei",26.2410820280947,NA,3,3.04554807,248.442481839681,-8.06712310858625,-9.59594810875133,"LC","ANURA","ARTHROLEPTIDAE","Arthroleptis",NA
"178",178,"Arthroleptis schubotzi",19.3420713313855,NA,3,10.563143906,1243.71312114317,-2.31364237753248,-9.86522387340665,"LC","ANURA","ARTHROLEPTIDAE","Arthroleptis",NA
"179",179,"Arthroleptis stenodactylus",43.9938967801956,15,3,29.467325602,3015.74023623315,-15.4529756380631,-29.3334726262651,"LC","ANURA","ARTHROLEPTIDAE","Arthroleptis",NA
"180",180,"Arthroleptis stridens",18.5028869076539,NA,NA,0.0446704519999912,0,-4.87534577095881,-4.25495999652892,"DD","ANURA","ARTHROLEPTIDAE","Arthroleptis",NA
"181",181,"Arthroleptis sylvaticus",21.8973572258418,NA,4,10.37428897,2398.13224082041,-0.427108901082646,-4.980257592462,"LC","ANURA","ARTHROLEPTIDAE","Arthroleptis",NA
"182",182,"Arthroleptis taeniatus",21.6565819470491,NA,4,11.110232372,1394.38015214804,-0.341472033775199,-5.87744978738949,"LC","ANURA","ARTHROLEPTIDAE","Arthroleptis","low"
"183",183,"Arthroleptis tanneri",44.1813671983685,NA,NA,0.35763745700001,110.900239936253,-4.60838711383824,-4.0789771499671,"EN","ANURA","ARTHROLEPTIDAE","Arthroleptis",NA
"184",184,"Arthroleptis troglodytes",24.9941857710062,NA,1,0.0614009099999748,0,-20.6432436776534,-20.109054754898,"CR","ANURA","ARTHROLEPTIDAE","Arthroleptis",NA
"185",185,"Arthroleptis tuberosus",24.2933482172573,NA,NA,10.422475833,2379.36505473016,0.263290846733897,-5.10811382004991,"DD","ANURA","ARTHROLEPTIDAE","Arthroleptis",NA
"186",186,"Arthroleptis variabilis",42.0090974436561,322,3,12.599840753,4582.0288310484,2.41543794472197,-4.56035691924393,"LC","ANURA","ARTHROLEPTIDAE","Arthroleptis",NA
"187",187,"Arthroleptis wahlbergii",21.9938091018423,NA,4,4.955439001,678.107918946345,-28.760859754967,-31.6742151748762,"LC","ANURA","ARTHROLEPTIDAE","Arthroleptis",NA
"188",188,"Arthroleptis xenochirus",18.9919786929898,2,4,6.35409689299996,1909.70545057173,-9.8683816843003,-13.8873349014111,"LC","ANURA","ARTHROLEPTIDAE","Arthroleptis","highlow"
"189",189,"Arthroleptis xenodactyloides",27.0087283552578,15,4,16.460890336,1968.34668256654,-9.38187177211559,-20.4371556429379,"LC","ANURA","ARTHROLEPTIDAE","Arthroleptis","low"
"190",190,"Arthroleptis xenodactylus",16.2190409222711,NA,3,0.417913607000003,0,-4.88044553241825,-5.18567248649895,"EN","ANURA","ARTHROLEPTIDAE","Arthroleptis",NA
"191",191,"Arthroleptis zimmeri",18.740008937344,NA,NA,0.027402603999974,9.50453877449036e-05,5.13692646860811,6.24044266339391,"DD","ANURA","ARTHROLEPTIDAE","Arthroleptis",NA
"192",192,"Ascaphus montanus",38.2473525943933,NA,3,6.43853571899996,735.828113866646,44.4407590431384,43.2325312634744,"LC","ANURA","ASCAPHIDAE","Ascaphus","highlow"
"193",193,"Ascaphus truei",38.2414997714944,NA,3,16.339527893,1856.51815621889,48.075719513697,39.3439753035642,"LC","ANURA","ASCAPHIDAE","Ascaphus","highlow"
"194",194,"Asterophrys turpicola",65.0021700116387,NA,3,7.28094749599995,1542.26285311487,-3.31791643248821,-7.88786094464362,"LC","ANURA","MICROHYLIDAE","Asterophrys",NA
"195",195,"Astylosternus batesi",69.9916467801249,NA,4,10.496456168,1135.22973519271,0.295932005385699,-5.91476919092238,"LC","ANURA","ARTHROLEPTIDAE","Astylosternus","highlow"
"196",196,"Astylosternus diadematus",50.0079206582531,3,3,1.72159295700004,314.264747851799,4.6107737990788,3.88977012362331,"VU","ANURA","ARTHROLEPTIDAE","Astylosternus","highlow"
"197",197,"Atelognathus patagonicus",50.0058886232646,NA,3,0.215043229000003,86.5144623082454,-39.0293552528401,-39.1242859836295,"EN","ANURA","BATRACHYLIDAE","Atelognathus","low"
"198",198,"Atelognathus praebasalticus",30.9935669256281,NA,1,0.869914462000054,140.610134671625,-38.834329400977,-39.2747374529578,"EN","ANURA","BATRACHYLIDAE","Atelognathus","low"
"199",199,"Atelopus angelito",45.9406584013579,NA,NA,0.0842672870000456,0,2.2707441072435,1.61876835854724,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"200",200,"Atelopus arsyecue",52.8492177570844,NA,NA,0.0885990950000064,0,9.85501982890241,11.3691555413604,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"201",201,"Atelopus arthuri",46.9007771163294,NA,1,0.209698118000006,0,-1.88715642184019,-1.03718618590385,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"202",202,"Atelopus balios",35.201778551219,NA,1,0.307732240000007,111.171302207762,-1.85646747579798,-2.40756414473057,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"203",203,"Atelopus bomolochos",50.4054207552085,NA,3,2.35968437299999,248.857008456743,-2.69386674533658,-3.66600550573319,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"204",204,"Atelopus boulengeri",63.7066799961403,NA,1,1.29326043700001,111.323871569766,-3.55933812652537,-4.23580468030646,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"205",205,"Atelopus carauta",39.2561650371319,NA,1,0.563330447999988,0,5.68253414090429,5.63382374599576,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"206",206,"Atelopus carbonerensis",47.7086166284094,NA,1,0.147642130000008,9.50453877449036e-05,8.50514700642062,8.81922884931788,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"207",207,"Atelopus carrikeri",51.3043656786997,NA,3,0.250600081000016,109.278487999709,10.447454682024,10.6310015979782,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"208",208,"Atelopus certus",36.9998415368469,NA,1,0.159828380000022,0,7.00482461956114,7.44979075308889,"EN","ANURA","BUFONIDAE","Atelopus","highlow"
"209",209,"Atelopus chiriquiensis",37.6580788597791,NA,3,0.898066126000003,246.197450178815,9.10328719737204,8.68801216322929,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"210",210,"Atelopus chocoensis",45.9527063954156,NA,NA,0.281928892999986,110.900239936212,4.50879186072697,4.89091092970222,"CR","ANURA","BUFONIDAE","Atelopus",NA
"211",211,"Atelopus coynei",27.4935439543985,NA,1,1.18117235900002,157.431732304548,-0.0719546077147405,-0.549669162556529,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"212",212,"Atelopus cruciger",33.7431030060491,NA,1,0.697728670000004,346.730564806563,11.1435115209143,8.97388927251101,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"213",213,"Atelopus ebenoides",47.9930514762178,160,NA,3.87441027,556.090372380825,3.02887221591663,2.656452301424,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"214",214,"Atelopus elegans",32.5015165701834,NA,4,3.943582967,458.990482081532,1.48443082438186,-1.37735781125724,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"215",215,"Atelopus erythropus",20.4023397674691,NA,NA,0.168063469000003,9.50453877449036e-05,-14.5962727265991,-13.3518304890953,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"216",216,"Atelopus eusebianus",38.9463653830811,NA,NA,0.536411295999983,157.359819551695,2.56361200291663,2.33828715369105,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"217",217,"Atelopus exiguus",28.1669251425238,NA,3,0.34031878899998,0,-2.95493679746985,-3.60154887344688,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"218",218,"Atelopus farci",31.6477960256115,NA,3,0.101484088000007,0,3.77087522368133,5.41668323254213,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"219",219,"Atelopus flavescens",33.5011464606971,NA,1,0.220636489000015,110.900239936171,5.56488238072166,5.6023298240453,"VU","ANURA","BUFONIDAE","Atelopus","highlow"
"220",220,"Atelopus franciscus",22.2495827227784,NA,3,2.03183001000002,314.264747851799,5.16258737096529,2.63978009205312,"VU","ANURA","BUFONIDAE","Atelopus","highlow"
"221",221,"Atelopus galactogaster",37.3965189484507,NA,NA,0.0817709830000126,0,6.83504009289667,6.89333036981523,"CR","ANURA","BUFONIDAE","Atelopus",NA
"222",222,"Atelopus glyphus",42.0081848419318,NA,3,0.335998297999993,0,8.4049631362997,6.86487800801173,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"223",223,"Atelopus guanujo",37.0068266894203,NA,1,0.0757485510000038,0,-1.95878411512822,-1.97899752819911,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"224",224,"Atelopus halihelos",25.3064524306636,NA,NA,0.0475712110000472,9.50453877449036e-05,-1.92874848218635,-2.07569232841954,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"225",225,"Atelopus ignescens",41.1956561762374,1,3,1.91194909899997,248.917632752641,-1.38144961544387,-0.811385688465089,"EX","ANURA","BUFONIDAE","Atelopus","highlow"
"226",226,"Atelopus laetissimus",44.7952298982162,NA,1,0.249016794999989,0,11.237825669907,10.1107975817285,"EN","ANURA","BUFONIDAE","Atelopus","highlow"
"227",227,"Atelopus limosus",33.3480579742743,NA,3,0.174812291000023,156.358800273402,9.4888374045775,8.83165517579764,"EN","ANURA","BUFONIDAE","Atelopus","highlow"
"228",228,"Atelopus longibrachius",34.1021302186931,NA,NA,0.324378930000023,9.50453877449036e-05,3.63351414880648,3.43432977881283,"EN","ANURA","BUFONIDAE","Atelopus","highlow"
"229",229,"Atelopus longirostris",38.7039098633174,NA,NA,1.56719714000002,111.323871569644,0.432708448850634,-0.904266476463526,"EX","ANURA","BUFONIDAE","Atelopus","highlow"
"230",230,"Atelopus lynchi",37.6725952204596,NA,NA,0.0660325119999925,0,0.541465303283185,1.70573319649324,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"231",231,"Atelopus mindoensis",29.0074124244973,NA,NA,1.57188306299997,111.323871569644,1.01200152346598,-0.495440465230495,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"232",232,"Atelopus minutulus",21.3066985753505,NA,3,0.132498747999989,0.000134414476389852,3.62027044706047,4.02745344657451,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"233",233,"Atelopus mucubajiensis",38.1486906125257,NA,1,0.0726006740000003,9.50453877449036e-05,9.14154284857213,7.82438621364534,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"234",234,"Atelopus muisca",36.4945637843106,NA,3,0.149040179999986,0,4.86924648858894,4.56959862517193,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"235",235,"Atelopus nahumae",41.7033717870386,NA,3,0.588548098999979,111.323871569685,11.5388070169642,11.0291164616309,"EN","ANURA","BUFONIDAE","Atelopus","highlow"
"236",236,"Atelopus nanay",30.4998656497849,NA,NA,0.0184518820000221,0,-3.38160380765796,-3.40611802248284,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"237",237,"Atelopus nepiozomus",32.4010718857544,NA,NA,1.80232152100001,222.647743139386,-3.40025480041607,-4.06007959945127,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"238",238,"Atelopus nicefori",23.4513616114156,NA,1,0.0970033929999659,111.323871569726,6.9513707646355,6.33152938591316,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"239",239,"Atelopus oxyrhynchus",42.5497096854728,NA,1,0.277481983999962,111.323871569685,7.92733283196477,9.24219794621691,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"240",240,"Atelopus pachydermus",55.0035252276761,NA,NA,1.93274359399999,248.736011094884,-6.34774841576144,-5.44031281068921,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"241",241,"Atelopus patazensis",42.3058047560696,NA,1,0.0538059970000404,0,-8.6694673185721,-8.195385917034,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"242",242,"Atelopus pedimarmoratus",29.8059993077721,NA,NA,0.100103139999987,0,4.36285422644315,4.87781381474808,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"243",243,"Atelopus peruensis",38.9951587324357,NA,4,3.44434828700003,470.262727253143,-8.23978307388797,-8.53316048946232,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"244",244,"Atelopus pictiventris",32.5535979631031,NA,NA,0.426332177999996,111.323871569726,3.08084567564353,3.35727673262358,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"245",245,"Atelopus pinangoi",31.7966912088962,NA,1,0.0763791900000115,9.50453877449036e-05,8.63007859211043,9.67479542829096,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"246",246,"Atelopus planispina",33.8529674410494,NA,NA,2.67909036600003,352.0209029834,-0.633502649341545,-2.72775039127097,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"247",247,"Atelopus pulcher",35.1089600178786,11,1,1.17002499500001,247.645722272137,-6.25455106551796,-6.1858317524381,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"248",248,"Atelopus quimbaya",27.8914672945486,NA,1,0.175262854000039,110.900239936212,3.94327109633352,4.73293203242123,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"249",249,"Atelopus seminiferus",40.0059770204872,NA,NA,0.508477276000008,9.50453877449036e-05,-5.37167101552629,-5.05005625797436,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"250",250,"Atelopus senex",34.3999446584843,NA,3,0.548176799000032,0.000134414476389852,10.0995141838491,10.3289609971084,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"251",251,"Atelopus sernai",22.8495216025272,NA,3,0.407972332999975,111.323871569726,7.30914615033025,5.85920915603638,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"252",252,"Atelopus simulatus",29.2985277286218,NA,3,3.03460494299998,401.139472677437,2.14688380629514,0.681332194618881,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"253",253,"Atelopus sorianoi",43.6578358251927,NA,1,0.149146024000004,110.240448201696,7.49066584470992,7.80678599823266,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"254",254,"Atelopus spumarius",31.2250282000611,NA,3,19.915118554,3463.41464185973,-6.07023694062517,-14.4297284141742,"VU","ANURA","BUFONIDAE","Atelopus","highlow"
"255",255,"Atelopus spurrelli",27.4992550739413,NA,3,3.54904350300001,351.871155717817,5.07282178863488,3.28292178377509,"VU","ANURA","BUFONIDAE","Atelopus","highlow"
"256",256,"Atelopus subornatus",32.4470201010583,NA,3,0.299749077999991,111.323871569726,4.39655223839606,3.4506834394671,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"257",257,"Atelopus tricolor",20.8041918831831,NA,3,4.77865223100002,934.464238532764,-13.6217286332201,-18.4518258641474,"VU","ANURA","BUFONIDAE","Atelopus","highlow"
"258",258,"Atelopus varius",38.648701261403,NA,3,2.61802866699998,642.528149627089,9.92016584259869,7.39633834723383,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"259",259,"Atelopus vogli",30.6974750116747,NA,NA,0.017196150000018,9.50453877449036e-05,11.2746000899959,10.1925825006142,"EX","ANURA","BUFONIDAE","Atelopus","highlow"
"260",260,"Atelopus walkeri",43.5009979013354,NA,3,0.439977362000036,109.278487999709,11.2356953489675,10.9633427331038,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"261",261,"Atelopus zeteki",41.95006945136,NA,1,0.313419554999996,156.572398653226,7.92340261620576,8.33397246066481,"CR","ANURA","BUFONIDAE","Atelopus","highlow"
"262",262,"Atopophrynus syntomopus",18.9929019550281,NA,NA,0.0244665880000525,9.50453877449036e-05,4.79184918939695,5.15126186799258,"CR","ANURA","CRAUGASTORIDAE","Atopophrynus","highlow"
"263",263,"Atylodes genei",51.1427806169167,NA,NA,0.765699999999981,140.610134671593,39.0545952811116,38.3387631174177,NA,NA,NA,NA,NA
"264",264,"Aubria masako",75.9909259595023,NA,NA,19.084103813,1694.97924066411,1.21573063569488,-4.03414646586403,"LC","ANURA","PYXICEPHALIDAE","Aubria","low"
"265",265,"Aubria subsigillata",80.108280910491,5,NA,6.516659995,810.409631245146,0.328433565635456,-2.80193860132247,"LC","ANURA","PYXICEPHALIDAE","Aubria","highlow"
"266",266,"Austrochaperina adamantina",27.9960364948958,NA,NA,0.159429229000011,111.323871569726,-3.44396224853567,-4.51001143893227,"DD","ANURA","MICROHYLIDAE","Austrochaperina",NA
"267",267,"Austrochaperina aquilonia",30.9914529943699,NA,NA,0.159429228999954,111.323871569726,-2.849164745309,-3.38333182146773,"DD","ANURA","MICROHYLIDAE","Austrochaperina",NA
"268",268,"Austrochaperina archboldi",36.4990710240742,NA,NA,0.127913197999987,0.000134414476389852,-6.00878472639248,-5.74722200639546,"DD","ANURA","MICROHYLIDAE","Austrochaperina",NA
"269",269,"Austrochaperina blumi",25.3760007905122,NA,4,0.586987720999957,157.192236268224,-4.07295031376887,-4.52681642761454,"LC","ANURA","MICROHYLIDAE","Austrochaperina",NA
"270",270,"Austrochaperina derongo",39.4993766781501,NA,NA,4.20696926400001,1092.73348220652,-5.60737967466314,-6.29025510577485,NA,NA,NA,NA,NA
"271",271,"Austrochaperina guttata",43.4986988181993,NA,NA,1.47777585599999,399.299959926971,-6.39207653979487,-7.51907704317942,NA,NA,NA,NA,NA
"272",272,"Austrochaperina kosarek",20.9926272668643,NA,NA,0.0776703529999736,111.0526853548,-4.88329112997279,-3.48633328579366,"DD","ANURA","MICROHYLIDAE","Austrochaperina",NA
"273",273,"Austrochaperina novaebritanniae",20.0056978056114,NA,NA,1.19992503899999,111.323871569726,-4.6947652804018,-4.51218075506389,"VU","ANURA","MICROHYLIDAE","Austrochaperina",NA
"274",274,"Babina holsti",111.003529133778,NA,NA,0.727609634000032,149.392652589465,26.0986550865235,25.3486073658429,"EN","ANURA","RANIDAE","Babina","highlow"
"275",275,"Babina lini",52.6938218378276,NA,3,2.311625924,303.612474904814,21.7755093111784,20.8702858417854,"DD","ANURA","RANIDAE","Babina","low"
"276",276,"Babina okinavana",42.4917589415656,NA,1,4.62948516800003,1054.78984200039,27.2511794462378,24.0524402250163,"EN","ANURA","RANIDAE","Babina","low"
